"Creation Date","Status","Completion Date","Service Request Number","Type of Service Request","Street Address","ZIP Code","X Coordinate","Y Coordinate","Ward","Police District","Community Area","Latitude","Longitude","Location"
"12/28/2017","Open - Dup",,"17-08631583","Alley Light Out","2745 E 130TH ST","60633","1196496.33332094","1819358.52561871","10","4","55","41.65919280538","-87.55661188772","(41.659192805382, -87.556611887717)"
"12/28/2017","Completed","01/04/2018","17-08641242","Alley Light Out","4907 W ALTGELD ST","60639","1143257.61830096","1916189.1781757","31","25","19","41.9260635306","-87.74902079231","(41.926063530603, -87.74902079231)"
"12/28/2017","Completed - Dup","12/28/2017","17-08634748","Alley Light Out","10610 S RHODES AVE","60628","1181790.74606673","1834722.70270503","9","5","49","41.70170534715","-87.60995108188","(41.701705347152, -87.609951081883)"
"12/28/2017","Completed - Dup","12/28/2017","17-08642684","Alley Light Out","10148 S INDIANA AVE","60628","1179374.56189933","1837724.97461973","9","5","49","41.70999933915","-87.61870710685","(41.709999339146, -87.618707106845)"
"12/28/2017","Completed - Dup","01/03/2018","17-08631546","Alley Light Out","3107 E 132ND ST","60633","1198835.6671859","1818037.75419632","10","4","55","41.65551029075","-87.54809582708","(41.655510290754, -87.548095827075)"
"12/28/2017","Completed","01/03/2018","17-08644458","Alley Light Out","2342 W ALTGELD ST","60647","1160218.00459507","1916443.4606984","1","14","22","41.92642724044","-87.68669228986","(41.926427240436, -87.686692289858)"
"12/28/2017","Completed - Dup","12/28/2017","17-08634600","Alley Light Out","2025 N SPAULDING AVE","60647","1153820.93881468","1913260.27592273","26","14","22","41.91782229222","-87.71028361917","(41.917822292222, -87.71028361917)"
"12/28/2017","Completed - Dup","01/04/2018","17-08645681","Alley Light Out","5131 W GEORGE ST","60641","1141667.11977446","1918797.33877469","31","25","19","41.93325018154","-87.7548005142","(41.933250181539, -87.7548005142)"
"12/28/2017","Completed - Dup","12/28/2017","17-08650589","Alley Light Out","1148 N KEYSTONE AVE","60651","1149176.04998946","1907355.81591121","37","11","23","41.90171120774","-87.72750249149","(41.901711207736, -87.727502491489)"
"12/28/2017","Completed - Dup","12/28/2017","17-08644329","Alley Light Out","5519 S KILDARE AVE","60629","1148637.81100789","1867659.24789425","13","8","62","41.79278911297","-87.73050305804","(41.792789112972, -87.73050305804)"
"12/28/2017","Completed - Dup","12/28/2017","17-08632691","Alley Light Out","833 W GEORGE ST","60657","1170211.00671916","1919472.92992269","44","19","6","41.93452757756","-87.64988407643","(41.934527577561, -87.64988407643)"
"12/28/2017","Open - Dup",,"17-08641210","Alley Light Out","11735 S INDIANA AVE","60628","1179685.26632408","1827013.90976588","9","5","53","41.68059959669","-87.61789508033","(41.680599596694, -87.617895080326)"
"12/28/2017","Completed - Dup","06/02/2018","17-08631858","Alley Light Out","7919 S DOBSON AVE","60619","1184595.83059355","1852710.38318767","8","6","44","41.75100047734","-87.59911805004","(41.751000477344, -87.599118050036)"
"12/28/2017","Completed","01/10/2018","17-08632692","Alley Light Out","1037 E 73RD ST","60619","1184509.91989364","1856827.182911","5","3","69","41.76229939627","-87.59930414826","(41.762299396267, -87.599304148256)"
"12/28/2017","Completed","01/10/2018","17-08648220","Alley Light Out","8149 S EBERHART AVE","60619","1180991.61012594","1851075.86398841","6","6","44","41.74659881604","-87.61237574995","(41.746598816042, -87.612375749949)"
"12/28/2017","Completed","01/12/2018","17-08635105","Alley Light Out","4500 W HARRISON ST","60624","1146421.2699003","1896977.78220266","28","11","26","41.87328564177","-87.73788574312","(41.873285641774, -87.737885743118)"
"12/28/2017","Completed - Dup","01/23/2018","17-08649099","Alley Light Out","8429 S WOOD ST","60620","1165816.54739203","1848786.95218518","21","6","71","41.7406531629","-87.66804568907","(41.740653162896, -87.668045689075)"
"12/28/2017","Completed - Dup","01/23/2018","17-08633343","Alley Light Out","8429 S WOOD ST","60620","1165816.54739203","1848786.95218518","21","6","71","41.7406531629","-87.66804568907","(41.740653162896, -87.668045689075)"
"12/28/2017","Completed","01/24/2018","17-08636220","Alley Light Out","1740 W WABANSIA AVE","60622","1164380.01571152","1911363.60831284","32","14","24","41.91240065564","-87.6715428976","(41.912400655644, -87.671542897595)"
"12/28/2017","Completed","06/14/2018","17-08630917","Alley Light Out","822 N NOBLE ST","60642","1166909.55821427","1905608.40098349","1","12","24","41.89655405506","-87.66241543428","(41.896554055062, -87.662415434276)"
"12/28/2017","Completed - Dup","06/15/2018","17-08631582","Alley Light Out","13127 S MANISTEE AVE","60633","1196769.41170293","1818561.95678274","10","4","55","41.65700016862","-87.55563893718","(41.657000168625, -87.55563893718)"
"12/28/2017","Completed","06/15/2018","17-08640954","Alley Light Out","2642 W CHICAGO AVE","60622","1158634.66081702","1905229.55639733","26","12","24","41.89568801871","-87.69281806648","(41.895688018712, -87.692818066484)"
"12/28/2017","Completed - Dup","02/01/2018","17-08644560","Alley Light Out","12619 S STEWART AVE","60628","1175925.10632596","1821241.91920848","9","5","53","41.66484519515","-87.63183105717","(41.664845195146, -87.631831057173)"
"12/28/2017","Completed","02/05/2018","17-08632631","Alley Light Out","1011 W 99TH ST","60643","1171274.4700041","1839148.59998884","34","22","73","41.71408662464","-87.64832940526","(41.714086624639, -87.648329405256)"
"12/28/2017","Completed - Dup","02/12/2018","17-08641596","Alley Light Out","5950 S MASSASOIT AVE","60638","1139078.21001766","1864487.53000271","13","8","64","41.7842639661","-87.7656343726","(41.784263966098, -87.765634372596)"
"12/28/2017","Completed","02/14/2018","17-08634379","Alley Light Out","516 S MICHIGAN AVE","60605","1177361.98288198","1898025.92031587","42","1","32","41.87551662085","-87.6242560228","(41.875516620849, -87.624256022796)"
"12/28/2017","Completed","02/16/2018","17-08646778","Alley Light Out","4712 N LEAMINGTON AVE","60630","1141190.5027723","1930868.87010352","45","16","15","41.96638439817","-87.75625337247","(41.966384398173, -87.75625337247)"
"12/28/2017","Completed - Dup","06/23/2018","17-08632742","Alley Light Out","1437 W FILLMORE ST","60607","1166958.76101562","1895397.8142738","28","12","28","41.86853437199","-87.66252785364","(41.86853437199, -87.662527853637)"
"12/28/2017","Completed","06/23/2018","17-08635801","Alley Light Out","4422 S DREXEL BLVD","60653","1183065.57377284","1875886.82008614","4","2","39","41.81463440082","-87.60400523377","(41.814634400822, -87.60400523377)"
"12/28/2017","Completed","06/23/2018","17-08643138","Alley Light Out","6137 S DR MARTIN LUTHER KING JR DR","60637","1179973.71732123","1864408.26147518","20","3","42","41.78320766402","-87.61569794146","(41.783207664022, -87.615697941462)"
"12/28/2017","Completed","03/01/2018","17-08643570","Alley Light Out","6710 S ARTESIAN AVE","60629","1161197.07923278","1860092.54510125","17","8","66","41.77177414792","-87.68465873999","(41.771774147924, -87.684658739988)"
"12/28/2017","Completed - Dup","03/27/2018","17-08640856","Alley Light Out","1940 W ESTES AVE","60626","1162079.43137959","1947398.70866849","49","24","1","42.01133108418","-87.67898366906","(42.011331084176, -87.678983669058)"
"12/28/2017","Completed","03/28/2018","17-08632715","Alley Light Out","1150 E 72ND ST","60619","1185216.18006788","1857507.89076577","5","3","69","41.76415075596","-87.59669427509","(41.764150755964, -87.59669427509)"
"12/28/2017","Completed","04/18/2018","17-08640889","Alley Light Out","4333 N MOBILE AVE","60634","1133575.26559153","1928153.89550163","38","16","15","41.95907156858","-87.78431775977","(41.959071568582, -87.784317759766)"
"12/28/2017","Completed","04/18/2018","17-08640989","Alley Light Out","2642 W CARMEN AVE","60625","1157798.0870776","1933767.03288954","40","20","4","41.97401392531","-87.69511035747","(41.974013925305, -87.695110357469)"
"12/27/2017","Completed - Dup","04/23/2018","17-08616026","Alley Light Out","37 W GARFIELD BLVD","60621","1176884.63017244","1868415.40547331","3","2","40","41.79427385996","-87.62690275575","(41.794273859962, -87.626902755752)"
"12/27/2017","Completed","04/24/2018","17-08617381","Alley Light Out","2315 N LISTER AVE","60614","1163067.2520243","1915180.02243247","32","14","22","41.92290084577","-87.67625820995","(41.922900845774, -87.67625820995)"
"12/27/2017","Completed","05/05/2018","17-08630554","Alley Light Out","8927 S ESCANABA AVE","60617","1196939.15750059","1846331.15687324","10","4","46","41.73319743982","-87.55409856468","(41.73319743982, -87.554098564676)"
"12/27/2017","Completed - Dup","05/05/2018","17-08615330","Alley Light Out","311 W 114TH ST","60628","1176203.28262215","1829334.63438363","34","5","49","41.68704665744","-87.6305715005","(41.687046657445, -87.630571500498)"
"12/27/2017","Completed","05/05/2018","17-08624218","Alley Light Out","2947 E 97TH ST","60617","1197512.81262986","1841199.3495042","10","4","51","41.71910105817","-87.55216764435","(41.719101058169, -87.552167644347)"
"12/27/2017","Completed","05/05/2018","17-08627300","Alley Light Out","4406 W 85TH ST","60652","1148505.5062915","1847819.16812576","18","8","70","41.73834712778","-87.73149724367","(41.738347127781, -87.731497243672)"
"12/27/2017","Completed - Dup","05/07/2018","17-08621600","Alley Light Out","3744 N CICERO AVE","60641","1143703.73002935","1924566.38047052","30","16","15","41.9490430111","-87.74717105345","(41.9490430111, -87.747171053454)"
"12/27/2017","Completed - Dup","05/23/2018","17-08613715","Alley Light Out","13352 S BRANDON AVE","60633","1199439.73129769","1817026.29212683","10","4","55","41.65271960157","-87.54591937064","(41.65271960157, -87.545919370642)"
"12/27/2017","Completed","05/31/2018","17-08625712","Alley Light Out","5344 W GLADYS AVE","60644","1140818.99231255","1897823.1665826","29","15","25","41.87571029108","-87.75843393465","(41.875710291078, -87.758433934648)"
"12/27/2017","Completed - Dup","12/27/2017","17-08616548","Alley Light Out","948 N KEDVALE AVE","60651","1148544.19606718","1906007.36099153","37","11","23","41.89802312858","-87.72985822788","(41.898023128579, -87.729858227878)"
"12/27/2017","Completed - Dup","12/27/2017","17-08618315","Alley Light Out","3907 N ODELL AVE","60634","1126376.77779725","1925073.43537812","38","16","17","41.95074193597","-87.8108519801","(41.950741935969, -87.810851980101)"
"12/27/2017","Completed - Dup","12/27/2017","17-08618257","Alley Light Out","1823 W FARWELL AVE","60626","1162836.36557202","1945649.52958132","49","24","1","42.00651538575","-87.67624799345","(42.006515385749, -87.676247993449)"
"12/27/2017","Completed - Dup","12/27/2017","17-08616898","Alley Light Out","6910 S KIMBARK AVE","60637","1185923.57993439","1859529.54198557","5","3","69","41.76968169796","-87.59403782839","(41.769681697962, -87.594037828395)"
"12/27/2017","Open - Dup",,"17-08615059","Alley Light Out","8344 S HOYNE AVE","60620","1163810.67529588","1849299.259187","18","6","71","41.74210132911","-87.67538069087","(41.742101329112, -87.675380690869)"
"12/27/2017","Open - Dup",,"17-08613774","Alley Light Out","2745 E 130TH ST","60633","1196496.33332094","1819358.52561871","10","4","55","41.65919280538","-87.55661188772","(41.659192805382, -87.556611887717)"
"12/27/2017","Completed - Dup","12/29/2017","17-08624909","Alley Light Out","1426 W HURON ST","60642","1166664.38861787","1904790.2409278","27","12","24","41.89431422367","-87.66333936098","(41.894314223671, -87.663339360981)"
"12/27/2017","Open - Dup",,"17-08621247","Alley Light Out","1831 N CALIFORNIA AVE","60647","1157414.81200007","1912076.82997718","1","14","22","41.9145024173","-87.69711178564","(41.9145024173, -87.697111785643)"
"12/27/2017","Completed - Dup","12/28/2017","17-08630432","Alley Light Out","4822 S LAVERGNE AVE","60638","1143838.8807883","1872195.36268856","22","8","56","41.80532793802","-87.74798715759","(41.805327938025, -87.747987157593)"
"12/27/2017","Open - Dup",,"17-08616668","Alley Light Out","7215 S AVERS AVE","60629","1151949.22467509","1856483.07741701","13","8","65","41.76205558835","-87.71865329743","(41.762055588354, -87.718653297429)"
"12/27/2017","Completed - Dup","12/27/2017","17-08618434","Alley Light Out","4826 S LAPORTE AVE","60638","1144173.11646885","1872177.08748299","22","8","56","41.80527153498","-87.74676175455","(41.805271534983, -87.746761754554)"
"12/27/2017","Completed - Dup","12/27/2017","17-08618475","Alley Light Out","2856 N WOODARD ST","60618","1153379.85770399","1918867.26378396","35","14","21","41.93321711007","-87.71175484792","(41.933217110067, -87.711754847916)"
"12/27/2017","Completed - Dup","12/29/2017","17-08622812","Alley Light Out","5322 W BELLE PLAINE AVE","60641","1140139.20723177","1926745.46009363","38","16","15","41.95508875696","-87.76022026643","(41.955088756961, -87.76022026643)"
"12/27/2017","Completed - Dup","12/27/2017","17-08617578","Alley Light Out","1427 W SUPERIOR ST","60642","1166644.79330103","1905118.96349223","27","12","24","41.89521668154","-87.66340190153","(41.895216681538, -87.663401901532)"
"12/27/2017","Completed - Dup","12/27/2017","17-08618699","Alley Light Out","6232 S MOODY AVE","60638","1136480.28588778","1862564.71132616","13","8","64","41.77903407494","-87.77520533894","(41.779034074942, -87.775205338936)"
"12/27/2017","Open - Dup",,"17-08627462","Alley Light Out","4544 S SPRINGFIELD AVE","60632","1151116.62538696","1874226.02357784","14","8","57","41.81076124992","-87.72124196306","(41.810761249924, -87.721241963061)"
"12/27/2017","Completed - Dup","12/27/2017","17-08622853","Alley Light Out","5319 S NATOMA AVE","60638","1132949.15782602","1868581.97407665","23","8","56","41.79560872446","-87.78801116634","(41.795608724461, -87.788011166338)"
"12/27/2017","Completed - Dup","12/27/2017","17-08625275","Alley Light Out","2700 S LAWNDALE AVE","60623","1152141.59250548","1885805.0250277","22","10","30","41.84251547039","-87.71717784488","(41.842515470393, -87.717177844882)"
"12/27/2017","Completed - Dup","12/27/2017","17-08617380","Alley Light Out","2516 N WASHTENAW AVE","60647","1157941.33188793","1916687.06917658","32","14","22","41.92714252862","-87.69505135874","(41.927142528623, -87.695051358738)"
"12/27/2017","Completed - Dup","12/27/2017","17-08613251","Alley Light Out","2258 E 93RD ST","60617","1193084.26660298","1843749.05409541","7","4","48","41.72620681409","-87.56830467857","(41.726206814091, -87.568304678573)"
"12/27/2017","Completed","01/04/2018","17-08629614","Alley Light Out","5400 W BYRON ST","60641","1139659.09001171","1925423.39000046","38","16","15","41.95146966946","-87.76201769045","(41.95146966946, -87.76201769045)"
"12/27/2017","Completed - Dup","12/27/2017","17-08627074","Alley Light Out","3530 W 60TH PL","60629","1153911.23973037","1864273.8680111","23","8","66","41.78339602966","-87.71125564862","(41.783396029657, -87.711255648623)"
"12/27/2017","Completed - Dup","01/03/2018","17-08613714","Alley Light Out","3107 E 132ND ST","60633","1198835.6671859","1818037.75419632","10","4","55","41.65551029075","-87.54809582708","(41.655510290754, -87.548095827075)"
"12/27/2017","Open - Dup",,"17-08627080","Alley Light Out","3242 N PARIS AVE","60634","1121185.3501889","1920540.07511167","38","16","17","41.93838707083","-87.83003364429","(41.938387070828, -87.830033644291)"
"12/27/2017","Completed - Dup","12/27/2017","17-08625758","Alley Light Out","2022 W 75TH PL","60620","1164048.43003412","1854684.9499965","18","6","71","41.75687546263","-87.67435842531","(41.756875462628, -87.674358425308)"
